DATE;ATM_30;ATM_60;ATM_90;C25_180;C25_30;C25_360;C25_60;C25_90;P75_30;P75_60;P75_90;RV30;RV60;RV90;OVX;GPR;InfectEMVIndex;W875RX1;DPCERA3M086SBEA;CMRMTSPL;IPCONGD;IPNCONGD;IPNMAT;UNRATE;UEMPLT5;UEMP5TO14;UEMP15T26;ICSA;USGOVT;CES0600000007;AWOTMAN;AWHMAN;HOUST;HOUSTW;TB3SMFFM;T5YFFM;EXSZUS;VIXCLS;AVGCLOSECO1;AVGHIGHCO1;AVGLOWCO1;AVGCLOSECO3;AVGHIGHCO3;AVGLOWCO3;AVGCLOSECO6;AVGHIGHCO6;AVGLOWCO6;ATM_180;ATM_270;ATM_360;C25_270;P75_180;P75_270;P75_360;BRENT;MichiganConsumer;FinancialUncertaintyH1;FinancialUncertaintyH3;FinancialUncertaintyH12;MacroUncertaintyH1;MacroUncertaintyH3;MacroUncertaintyH12;RealUncertaintyH1;RealUncertaintyH3;RealUncertaintyH12;RPI;IPBUSEQ;IPFUELS;CLF16OV;UEMPMEAN;USGOOD;CES1021000001;USCONS;DMANEMP;NDMANEMP;USTPU;USWTRADE;HOUSTNE;DGORDER;AMDMUO;BUSINV;M1SL;M2REAL;BOGMBASE;NONBORRES;BUSLOANS;NONREVSL;NONREVSLAR;FEDFUNDS;TB3MS;GS5;GS10;TB6SMFFM;T1YFFM;T10YFFM;AAAFFM;EXJPUS;EXUSUK;EXCAUS;WPSFD49502;WPSID61;PPICMM;CPIAPPSL;CPIMEDSL;DDURRG3M086SBEA;CES0600000008;CES2000000008;DTCOLNVHFNM;DTCTHFNM;INVEST;REALLN;TB6MS;GS1;CUSR0000SAD;CUSR0000SAS;DSERRG3M086SBEA
1.01.2014;16.49086957;17.1326087;17.44695652;17.11391304;15.97869565;17.49130435;16.31782609;16.59;18.05391304;19.00434783;19.35130435;14.55472553;14.82117889;15.68131179;19.57;77.91596985;0.429354839;11800.5;102.169;1328414;97.6412;100.1176;100.6953;6.6;2473;2431;1696;326750;21814;41;4.4;41.6;888;235;-0.03;1.58;0.9038;14.24;-3.588722944;-3.40530303;-3.659199134;-3.915800866;-3.743290043;-3.656580087;-3.99978355;-3.861320346;-3.761168831;-0.10944664;-0.118715415;-0.125632411;0.082411067;0.055988142;0.107450593;0.225652174;-2.64;-1.3;0.008300707;0.007423694;0.002595561;0.011110971;0.006772251;0.000917522;0.02513355;0.017287209;0.005774861;75.133;0.1523;-0.756;170;-1.4;56;4.4;53;-8;6;18;15.9;34;-15233;2614;6280;34.6;10;11000;15500;12.3928;15.78817;1.84;-0.02;-0.03;0.07;-0.04;-0.01;0.01;-0.02;-0.11;0.3014;0.0087;0.0301;1.9;1.5;-3;-0.695;1.367;-0.252;0.02;0.04;348.13;-2056.95;8.4969;5.6808;-0.03;0;-0.376;1.397;0.447
1.02.2014;15.359;16.0485;16.144;16.2775;15.1215;17.124;15.948;16.0015;16.5845;17.076;17.2515;12.85505636;13.83051137;14.21195877;19.04;69.00352478;0.409285714;11870.9;102.742;1339979;98.7694;100.6598;100.3072;6.7;2376;2590;1621;335250;21825;40.8;4.3;41.6;944;219;-0.02;1.45;0.8937;15.47;1.721818182;1.282136364;1.421318182;1.869181818;1.412409091;1.666318182;1.581545455;1.147272727;1.380454545;-1.257326087;-1.24823913;-1.221913043;-0.636956522;-1.26926087;-1.165586957;-1.034652174;0.78;0.4;-0.001118508;-0.001215765;-0.000843593;-0.000201174;-0.001066666;-0.001843444;4.85E-05;0.000502331;0.000155566;79.834;1.4256;-0.1013;131;1.4;51;5.2;22;22;3;-28;5.5;-26;9567;6839;9452;25.8;29.6;104900;93700;33.1773;14.51867;-0.73;0;0.01;-0.13;-0.15;0.01;0;-0.15;-0.04;-1.6361;0.0088;0.0114;0.5;0.7;0.4;-0.603;1.148;-0.261;0.11;0.32;-521.08;-4430.09;19.2158;14.2389;-0.02;-0.01;-0.572;1.437;0.333
1.03.2014;16.71904762;16.54380952;16.53428571;18.67047619;17.28809524;23.38904762;17.12666667;17.43;17.20904762;17.10142857;17.3552381;14.41371368;13.63754453;14.04699375;20.03;119.8385544;0.505806452;11933;103.243;1350652;99.4232;101.2229;100.4731;6.7;2433;2561;1711;321000;21833;41.5;4.6;42;970;208;-0.03;1.56;0.8805;14.84;-1.086904762;-0.79302381;-0.671642857;-0.894333333;-0.61197619;-0.853071429;-0.998428571;-0.741190476;-0.946904762;0.38902381;0.428404762;0.487047619;3.747619048;0.204333333;0.41997619;0.678047619;-1.42;-1.6;-0.012518188;-0.009351725;-0.002888441;-0.010247434;-0.009462528;-0.004694845;-0.015439244;-0.0124005;-0.004311009;73.919;1.1065;1.2608;545;-1.2;49;3.6;31;16;-2;53;5;39;442;5977;7913;26.7;7;52500;26600;14.3484;15.60001;0.52;0.01;0;0.12;0.01;-0.01;0;0;-0.08;0.2142;0.0066;0.0053;0.9;0.3;0.8;0.16;1.074;-0.189;-0.02;-0.23;1288.93;2082.87;24.4332;25.7403;0.01;0.01;-0.526;1.814;0.508
1.04.2014;15.85136364;15.84272727;15.83818182;35.065;16.38363636;68.67909091;17.18727273;18.30272727;16.77318182;17.40818182;18.06318182;15.21500867;14.83907202;14.1919432;18.81;93.22154236;0.254666667;11965.2;103.414;1352609;99.0109;100.9378;101.0714;6.2;2424;2377;1502;322750;21853;41.3;4.5;41.9;1043;245;-0.06;1.61;0.8828;14.2;0.341904762;0.264285714;0.427142857;0.480952381;0.404285714;0.382857143;0.359047619;0.275238095;0.296666667;-0.701341991;-0.74508658;-0.753138528;35.94965368;1.952575758;3.073614719;4.023679654;0.28;4.1;-0.002231768;-0.001445744;-0.000941096;-0.009804219;-0.008069432;-0.002953033;-0.016742857;-0.012911949;-0.00442476;45.155;-0.1668;1.0834;-659;-0.4;66;7.6;46;11;3;70;15.3;-6;4219;11269;7211;21.8;15.1;44800;38200;16.6886;16.6428;0.49;0.01;-0.02;0.06;-0.01;-0.04;-0.03;-0.02;-0.15;0.1187;0.0124;-0.0115;1.2;0.4;0.1;0.036;1.049;-0.073;0.01;0.12;1678.9;2417.22;8.0333;28.1514;-0.03;-0.01;-0.446;1.45;0.549
1.05.2014;13.86954545;14.10954545;14.26;47.09363636;15.59318182;65.47136364;20.04590909;25.66090909;15.45636364;17.05818182;18.47590909;10.79034823;13.27497005;13.63812331;16.68;83.4288559;0.340967742;11993.1;103.598;1356343;98.8755;100.2274;100.1471;6.3;2586;2357;1425;313800;21832;41.4;4.6;42.1;1007;193;-0.06;1.5;0.8883;12.48;1.149090909;0.996601732;0.468636364;0.261017316;0.133008658;0.529805195;0.165562771;0.070952381;0.356601732;-1.287727273;-1.276363636;-1.315;-3.135909091;1.095;0.638181818;-0.407272727;1.78;-2.2;0.001986664;0.001665006;0.000272377;-0.002377748;-0.001581009;0.000503188;-0.010961208;-0.009239376;-0.002821604;45.403;0.598;-1.4787;315;-0.5;38;1;25;15;-3;41;6.7;-33;-4413;4661;7917;18.1;20.3;-19200;-26600;12.5989;16.20885;-0.29;0;0;-0.11;-0.15;0;-0.01;-0.15;-0.08;-0.6844;0.0094;-0.0098;-1;-0.8;0.2;0.298;1.002;-0.353;0.03;0.01;376.18;2504.65;18.3542;20.9634;-0.03;-0.03;-0.377;1.135;0.461
1.06.2014;14.76714286;14.75190476;14.73190476;14.69333333;15.96380952;14.0247619;15.72333333;15.44;14.61761905;14.88285714;15.12047619;11.41418253;11.0846712;12.68594577;16.83;98.7671051;0.094666667;12042.7;104.004;1355815;98.9038;100.1288;100.4321;6.1;2417;2427;1503;313500;21895;41.5;4.5;42.1;911;229;-0.06;1.58;0.8958;11.54;2.728051948;2.852445887;2.930411255;2.886601732;2.962229437;2.691623377;3.042056277;3.097142857;2.883398268;0.021926407;-0.155692641;-0.241385281;-38.90993506;-5.665670996;-7.075606061;-7.634502165;2.26;0.6;0.019667679;0.015103983;0.004185713;0.002903115;0.004371303;0.003776761;0.000519606;0.000923608;0.00079025;60.247;-0.4397;-2.1862;23;-0.5;53;4.3;24;22;2;72;11.4;6;7222;11161;4057;35.8;16.6;37200;33900;13.2298;16.27697;-0.02;0.01;0.01;0.09;0.04;0;-0.01;0.03;0.08;0.2891;0.0066;-0.0064;0.6;-0.3;2;0.209;0.925;-0.136;0.01;-0.02;1534.63;2412.76;18.5727;25.2857;0.01;-0.01;-0.408;1.331;0.419
1.07.2014;14.13869565;14.06956522;14.04565217;14.15695652;14.80826087;13.93086957;14.70043478;14.57391304;14.60869565;14.64304348;14.7426087;11.73771916;11.71095346;11.33743909;16.87;138.753952;0.433870968;12085.3;104.209;1364444;99.0255;99.5556;100.363;6.2;2601;2412;1477;301750;21901;41.5;4.4;42;1085;264;-0.06;1.61;0.8978;12.3;-3.781925466;-3.641200828;-2.763395445;-2.173933747;-2.095134576;-2.048322981;-1.176542443;-1.140621118;-1.03563147;-0.570207039;-0.388674948;-0.30952381;-0.440993789;-0.484803313;-0.423623188;-0.630952381;-5.03;-0.7;0.029485551;0.022131965;0.006227548;0.013840311;0.013657284;0.008064986;0.012484379;0.009474636;0.003300454;51.542;1.3201;0.8848;300;-1.2;70;5.7;45;17;2;55;3;38;62981;68265;5099;15.9;19.5;40400;36700;17.9939;16.6144;0.11;-0.01;-0.01;0.02;-0.06;0.01;0.02;-0.05;-0.08;-0.3229;0.0158;-0.0091;-0.1;0.2;3.4;-0.04;0.677;-0.073;0.06;0.02;2290.39;4085.45;28.7925;22.6078;0.01;0.01;-0.18;1.055;0.392
1.08.2014;15.26190476;15.21714286;15.2647619;15.11380952;15.43380952;14.59095238;15.38428571;15.38666667;16.34761905;16.34904762;16.47;13.11705107;12.46028205;12.21946481;17.93;136.4455872;0.400645161;12150.7;104.92;1366998;98.4668;99.671;100.6445;6.1;2620;2389;1506;302000;21855;41.5;4.4;42;984;207;-0.06;1.54;0.9098;13.49;-4.789503106;-4.784513458;-4.366604555;-4.001780538;-3.902008282;-4.032153209;-2.881076605;-2.835569358;-2.918654244;1.185921325;1.128198758;1.075238095;1.019565217;1.444803313;1.416004141;1.320952381;-5.16;0.7;0.004672249;0.00425401;0.002128429;0.014255067;0.015848769;0.010083197;0.002720358;0.00342001;0.0015143;77.986;-0.9063;-1.5261;123;-0.7;52;0.3;32;13;6;23;-1.5;-23;-66496;3697;6208;-38.8;13.2;85900;83000;17.1505;14.91022;-0.93;0;0;-0.07;-0.12;-0.01;0;-0.12;-0.08;1.2038;-0.0366;0.0187;-0.2;0.1;2.2;-0.585;0.177;-0.172;0.04;0.06;2365.51;4414.97;2.2757;16.2647;-0.01;0.01;0.003;0.875;0.366
1.09.2014;16.49272727;16.245;16.13545455;15.67227273;16.59363636;14.97636364;16.31545455;16.15909091;17.67318182;17.51136364;17.44545455;13.01072875;13.0791645;12.65504173;19.63;131.5566559;0.490333333;12196.7;104.946;1366811;98.8826;100.2795;100.5523;5.9;2365;2560;1438;295000;21897;41.6;4.5;42.1;1023;240;-0.07;1.68;0.937;13.47;-4.825714286;-4.580822511;-4.609502165;-4.701796537;-4.52508658;-4.773419913;-4.186255411;-4.009134199;-4.26547619;0.635995671;0.481168831;0.326580087;0.416363636;0.78521645;0.496861472;0.342683983;-4.52;2.1;0.009089939;0.006573353;0.001860067;0.008193901;0.010037124;0.007043079;-0.010856177;-0.007542539;-0.002249876;54.9;-0.4534;-0.9485;-90;-0.1;55;5.1;32;10;8;48;6.7;-5;868;3908;1897;61;13.8;-25800;-27600;13.7471;14.92484;-0.04;0;-0.01;0.14;0.11;-0.01;0;0.11;0.03;4.4819;-0.041;0.0085;-0.9;-0.5;-1.7;0.456;1.05;-0.256;0.02;0.08;2666.21;3354.84;24.033;14.6075;-0.02;0;-0.083;0.655;0.263
1.10.2014;24.87956522;23.59826087;22.35347826;19.71434783;23.85;17.63043478;22.66;21.46173913;27.26173913;25.99304348;24.65;19.11445027;16.48975041;15.43287645;29.37;83.66100311;4.16;12257;105.593;1368570;98.5552;99.9673;100.1726;5.7;2494;2300;1400;288750;21917;41.6;4.4;42.1;1074;220;-0.07;1.46;0.9528;18.06;-10.52043478;-10.44162055;-10.51171937;-10.81685771;-10.57768775;-11.33268775;-10.63527668;-10.32399209;-11.12282609;4.728952569;3.614545455;2.970355731;3.149288538;5.505632411;4.155395257;3.329407115;-9.66;2.3;-0.014854233;-0.010647837;-0.00210359;0.016732146;0.016423299;0.009262333;0.000556099;9.28E-05;8.72E-05;68.822;1.1231;-1.2922;377;0.4;48;-2.4;17;23;10;62;2.2;-9;-5445;509;4094;5.5;26.4;-47700;-54100;4.8564;8.18951;-3.45;0;0;-0.22;-0.23;0.01;-0.01;-0.23;-0.19;0.6007;-0.0216;0.0201;-1;-2;-7;-0.052;0.667;-0.056;0.01;-0.03;237.73;132.7;5.4041;5.2222;0;-0.01;0.05;0.909;0.248
1.11.2014;30.8795;29.1095;28.487;25.6295;30.149;22.28;28.201;27.543;33.4855;31.829;31.1605;23.75955448;21.68065261;19.26306081;33.16;84.38005066;1.309666667;12329.5;105.874;1372234;100.4474;101.5339;100.4499;5.8;2474;2403;1400;291600;21932;41.6;4.5;42.2;1001;272;-0.07;1.53;0.9642;13.41;-8.420565217;-7.988652174;-7.997326087;-8.325369565;-7.932130435;-7.988630435;-8.114086957;-7.691326087;-7.848173913;5.970956522;5.486;4.800826087;5.374347826;6.323913043;5.767195652;5.152956522;-7.99;1.9;-0.015254113;-0.010607533;-0.001600067;0.024065391;0.023000293;0.012179423;0.004779958;0.00231103;0.00093077;80.848;1.1609;0.1933;77;0.4;37;-1.4;13;17;8;51;3.2;7;-5934;-2033;4973;18.1;26.6;-171100;-185100;20.9266;14.53197;3.18;0;0;0.07;0.03;0.02;0.03;0.03;0;8.273;-0.0303;0.0113;-1;-1.6;0.2;-0.507;1.65;-0.427;0;0.06;-365.26;2275.41;10.4664;7.9216;0.03;0.02;-0.339;1.016;0.318
1.12.2014;42.68043478;40.53652174;38.9126087;33.76956522;41.52;28.95565217;39.38217391;37.85608696;47.34956522;44.94869565;43.11695652;36.62369566;31.09545686;27.70043159;47.81;86.52622223;1.052580645;12408.3;106.118;1380177;100.1231;101.2712;100.2965;5.6;2370;2320;1270;284500;21947;41.6;4.5;42.1;1073;294;-0.09;1.52;0.9753;16.29;-16.36263636;-16.27336364;-16.30504545;-16.19777273;-16.18245455;-16.45231818;-15.56109091;-15.59331818;-15.81172727;8.342521739;7.420521739;6.816130435;7.369565217;9.558695652;8.197586957;7.570956522;-17.1;4.8;-0.002269072;-0.000907625;0.00091878;0.024422363;0.025936438;0.014153886;0.004330149;0.006022191;0.004060773;98.833;-1.0836;2.2152;-162;0;25;-3.7;21;3;5;52;7.9;11;-320;-6990;-2208;52.1;47.7;104100;90800;21.8521;21.62283;3.5;0.03;0.01;0.02;-0.12;0.01;0.05;-0.15;-0.16;3.0239;-0.0127;0.0207;-3.8;-3.5;-1;-0.617;2.056;-0.443;0;0.03;1491.9;9822.27;42.4563;17.7307;0.06;0.11;-0.806;1.065;0.431
1.01.2015;47.48863636;44.81863636;42.36318182;35.82136364;46.38681818;30.51909091;43.62272727;41.11818182;51.69590909;48.97181818;46.52090909;41.04298234;39.09530047;34.7340399;55.17;111.9856949;1.122258065;12507.8;106.335;1382524;100.2445;101.4958;99.1578;5.7;2393;2319;1377;287600;21960;41.5;4.5;42;1085;305;-0.08;1.26;0.9443;19.12;-13.5082684;-13.81935065;-13.20926407;-12.46344156;-12.7274026;-12.41056277;-11.32519481;-11.61699134;-11.27608225;2.343932806;1.719387352;0.63041502;1.456798419;2.446304348;2.073003953;-1.142865613;-14.58;4.5;0.013923882;0.011525728;0.00453844;0.023803067;0.024911685;0.01351653;0.011238662;0.010440858;0.004868602;129.117;-0.676;-0.6348;698;-0.7;18;-8.9;27;0;0;28;1;-8;-1774;-2792;238;0.4;58.8;82600;79700;18.1819;16.32623;-4.23;-0.01;0;-0.27;-0.33;-0.02;0;-0.32;-0.32;-1.0733;-0.0502;0.059;-5.2;-4.8;-5.8;-0.508;-0.113;-0.259;0.05;0.16;49.38;-11483.92;26.635;26.4418;0.01;0.07;-0.819;1.18;0.259
1.02.2015;49.1075;45.4705;42.804;35.0395;47.6375;28.765;43.768;41.02;53.5515;50.164;47.6115;50.39147482;45.80073576;43.13542385;57.8;111.9246979;1.05;12552.7;106.571;1376941;99.8656;101.7043;98.9588;5.5;2392;2238;1333;301250;21978;41.4;4.4;42;886;239;-0.09;1.36;0.9361;15.9;9.036904762;9.088714286;8.843309524;8.597214286;8.603857143;8.057380952;7.977785714;8.020309524;7.535309524;-0.541454545;-1.188909091;-1.708545455;-1.470363636;-0.149;-0.523090909;-2.732590909;10.34;-2.7;0.003351537;0.003723399;0.002467933;0.01805518;0.01914939;0.009638816;0.004027249;0.004324018;0.001689089;53.947;-0.7003;0.1161;-386;-0.8;38;-11.7;41;8;1;43;11.8;-61;-5095;-6976;5607;64.1;37.8;-176600;-189400;16.5246;14.81665;0.71;0;-0.01;0.1;0.1;-0.01;0.02;0.1;0.15;0.51;0.0187;0.0377;0.1;-0.7;-0.7;-0.169;-0.25;0.18;-0.04;-0.29;-255.24;-2081.27;31.147;37.5884;-0.04;0.01;-0.261;0.991;0.142
1.03.2015;46.19909091;44.58318182;42.33045455;33.88863636;43.35181818;27.79545455;41.68272727;39.535;51.21409091;49.63181818;47.14863636;41.59230937;46.28278606;44.38017497;51.53;104.2352676;0.581935484;12508.2;106.798;1384614;101.0236;102.3317;99.2669;5.4;2444;2304;1245;284000;21970;41.2;4.3;41.8;960;199;-0.08;1.41;0.9798;14.81;-1.856363636;-1.929363636;-2.076318182;-2.079681818;-2.145090909;-1.462272727;-2.295318182;-2.363772727;-1.739681818;-0.361727273;-0.557454545;0.167181818;-1.107363636;-0.366909091;-0.796;2.808045455;-2.21;-2.4;-0.022093925;-0.016371063;-0.003914893;-0.002490732;-0.006099855;-0.003341745;0.001842419;0.000261681;-0.000450224;-30.873;0.0061;-0.3889;-1;-0.7;-32;-16.5;-27;4;7;47;1.8;56;8607;-4259;3151;-7;-6.9;190100;176700;26.7677;17.6562;1.35;0;0.01;0.05;0.06;0.04;0.03;0.06;0.03;1.6345;-0.0371;0.0119;0.8;-0.2;-5.4;0.666;1.842;-0.177;0.14;0.4;2026.11;1784.41;13.8691;56.7825;0.03;0.05;0.339;0.886;0.261
1.04.2015;37.76545455;36.72045455;35.64227273;29.82863636;36.03136364;24.43545455;34.69454545;33.54090909;41.38227273;40.38590909;39.23727273;35.99064362;38.59839157;43.10889117;42.76;102.1904907;0.355;12543.4;107.052;1395091;100.1135;100.9119;99.5941;5.4;2716;2345;1091;286000;22005;41.2;4.3;41.8;1190;309;-0.1;1.23;0.9595;13.49;4.197077922;3.853030303;4.116341991;4.321038961;3.96504329;3.973463203;3.69991342;3.347272727;3.393896104;-4.541363636;-3.651818182;-3.097272727;-3.340454545;-5.464090909;-4.380909091;-2.955909091;3.63;2.9;-0.00437469;-0.003125893;-0.00047243;-0.015377074;-0.013661841;-0.0030696;-0.004347678;-0.004485554;-0.000139306;44.908;-0.7455;0.3634;417;0.4;48;-16.1;58;-1;7;18;-3.7;92;-3234;-4073;6311;0.8;15;28800;23900;12.7992;14.71167;-1.5;0.01;-0.01;-0.17;-0.1;-0.03;-0.03;-0.11;-0.13;-0.885;0.001;-0.0281;-1.8;-1.4;0.3;-0.236;2.879;0.084;0.04;0.08;1701.33;2733.78;16.3522;44.1019;0.02;0.01;0.292;1.234;0.361
1.05.2015;31.00619048;30.83238095;30.5147619;26.84714286;29.88190476;22.1;29.4547619;28.97952381;33.82761905;34.00952381;33.84952381;27.24540581;32.21596884;35.41497431;34.18;76.2623291;0.769677419;12569.5;107.351;1381123;99.9817;100.0761;99.4457;5.6;2471;2510;1256;274000;22012;41.1;4.3;41.8;1079;275;-0.1;1.42;0.9316;13.34;4.472857143;4.632380952;4.215238095;3.802857143;4.031428571;4.25952381;3.287142857;3.496666667;3.696190476;-3.358766234;-2.626298701;-2.369004329;-2.464372294;-3.354047619;-2.657662338;-2.328398268;4.56;-5.2;0.005229232;0.004511088;0.002097784;-0.011160738;-0.009006448;-0.00206006;-0.000985142;0.000229948;0.001591172;30.979;0.2068;-1.5272;591;-0.2;28;-22;35;10;5;65;6.8;-48;-7007;-9450;4312;-17.3;-2.7;-110000;-115100;15.7478;15.20336;0.2;0;0;0.19;0.26;-0.01;0.01;0.26;0.46;1.2885;0.0488;-0.0161;3.1;1.2;3.6;-0.559;0.921;-0.083;0.05;0.04;2077.93;3458.01;27.2398;19.5377;-0.03;-0.01;0.149;1.073;0.346
1.06.2015;29.75909091;30.13954545;30.62318182;28.90545455;29.07454545;24.92;29.10590909;29.40818182;32.37318182;33.06636364;33.87090909;35.27624832;31.75552551;33.3564556;32.54;85.90596771;0.136666667;12576.7;107.465;1383784;99.8778;100.701;99.0759;5.3;2309;2396;1398;273750;22015;41.2;4.4;41.8;1205;288;-0.11;1.55;0.9321;14.34;-1.855844156;-2.064047619;-1.973852814;-1.623441558;-1.912380952;-1.608896104;-1.418419913;-1.672575758;-1.439632035;2.092857143;2.877662338;2.831731602;2.808463203;2.295411255;3.351298701;3.294761905;-2.6;5.4;0.019288411;0.015439609;0.005402801;-0.015008283;-0.013859071;-0.005630323;-0.00073641;0.000550353;0.002127293;6.181;-0.5546;-0.049;-589;-2.3;11;-3.6;14;-1;2;33;-1.5;73;15434;2554;11374;39;5.2;-29800;-30600;16.7654;18.19051;1.39;0.01;0;0.14;0.16;0;0.03;0.15;0.2;2.9206;0.012;0.0189;1.4;0.7;-6.4;-0.321;-0.413;-0.195;0.06;0.04;2282.48;4263.06;5.1372;29.4416;0;0.05;-0.052;1.132;0.399
1.07.2015;33.25565217;33.1226087;33.31434783;31.6373913;31.94217391;28.34043478;31.58304348;31.67217391;36.05869565;36.16478261;36.59347826;34.18089935;34.63297931;32.67079402;38.11;106.8086624;0.311290323;12599.4;107.878;1386840;101.4229;101.255;99.2118;5.2;2574;2222;1261;277750;22050;41.2;4.3;41.8;1146;268;-0.1;1.5;0.9547;14.35;-6.988379447;-6.800217391;-7.083952569;-7.407490119;-7.146086957;-7.215513834;-7.324209486;-7.065395257;-7.116620553;3.006521739;3.523083004;3.681146245;3.270770751;2.894940711;3.349881423;3.665217391;-4.92;-3;0.032538278;0.025233683;0.007978967;-0.006553967;-0.004991812;-0.001548035;-0.00099322;0.001364077;0.001773543;26.274;-0.2496;1.4811;-65;-0.3;35;-11.2;31;2;13;40;-0.1;-64;-2577;-199;701;20;14.1;41600;38100;9.3319;14.07051;-2.03;0;0.01;-0.05;-0.04;0.03;0.02;-0.04;-0.04;-0.4077;-0.0016;0.0498;-0.3;-0.4;-6.5;0.179;0.623;-0.256;-0.01;-0.08;1680.8;3829.67;-10.3829;31.9766;0.04;0.06;-0.223;1.479;0.396
1.08.2015;37.80809524;37.48;36.95571429;33.46904762;36.99714286;29.93380952;36.48;35.79952381;40.27285714;40.27857143;39.83285714;36.11320116;35.47024859;35.47318787;43.95;82.47853088;0.782903226;12627.1;108.155;1388664;101.3542;101.9171;98.6968;5.1;2073;2329;1283;275200;22060;41.3;4.3;41.8;1130;244;-0.07;1.4;0.9685;19.43;-8.55863354;-8.639544513;-8.364099379;-7.990020704;-8.092008282;-8.434161491;-7.409751553;-7.538219462;-7.854699793;1.236335404;0.794016563;1.021884058;1.41552795;0.562981366;0.028819876;0.204782609;-10.04;-1.2;0.031966643;0.025679027;0.008855249;-0.0043244;-0.002576519;-0.001110575;-0.007171444;-0.002565868;-3.02E-05;32.339;-0.3375;0.695;175;0.3;2;-12.5;18;0;-4;19;0.9;-42;-7542;-6531;2704;-11.9;21.5;22800;16700;14.0787;11.34571;-1.33;0.01;0.04;-0.09;-0.15;0.09;0.07;-0.16;-0.12;-0.3071;0.0018;0.0284;-1;-1.3;-6.7;0.477;-0.341;-0.368;0.05;0.04;2385.31;2533.63;14.5373;28.0822;0.13;0.1;-0.368;1.157;0.318
1.09.2015;44.32136364;43.09863636;41.84909091;36.86863636;43.69090909;31.30681818;42.21409091;40.84318182;46.60636364;45.68318182;44.54818182;55.79539429;47.40986518;43.51488228;49.6;98.76745605;0.247666667;12663;108.29;1403145;101.0631;101.6742;99.4164;5;2364;2274;1234;269500;22040;41.2;4.2;41.8;1224;302;-0.12;1.35;0.9725;24.38;0.333831169;0.478852814;0.62487013;0.480238095;0.625367965;0.66012987;0.37987013;0.567705628;0.577229437;3.248961039;1.957445887;1.162878788;2.165974026;3.257077922;2.060844156;1.227272727;1.1;-4.7;0.013244229;0.009906195;0.002615988;0.002468539;0.001185219;-0.001797634;-0.004078299;-0.00439163;-0.004503002;43.053;-1.0255;1.7825;-439;-2.7;12;-14.2;18;-1;10;-12;-9.6;17;-3909;-10734;3692;18;34.6;44500;35200;11.7713;20.85811;4.47;0;-0.05;-0.05;0;-0.04;-0.01;0;0.03;-2.8562;-0.024;0.0119;-3.5;-2.6;2.3;-0.155;1.036;0.095;-0.03;-0.28;4634.84;8521.91;-8.3647;32.7647;0.06;0.07;-0.094;1.103;0.296
1.10.2015;39.09136364;38.47818182;37.92590909;34.39681818;39.23181818;29.40363636;38.20318182;37.465;40.63090909;40.37272727;39.98045455;41.6038577;49.25919511;45.80243212;42.82;91.93188477;0.244193548;12700.5;108.358;1399866;100.6614;101.1575;99.4169;5;2372;2277;1212;267000;22056;41.3;4.2;41.8;1058;237;-0.1;1.27;0.9687;16.79;0.753181818;0.563181818;0.367727273;0.481363636;0.274545455;0.606363636;0.406818182;0.184090909;0.543636364;-2.855;-2.420909091;-2.133181818;-2.145909091;-3.493181818;-3.03;-2.649090909;0.81;2.8;0.005522501;0.004305401;0.001424064;-0.002682072;-0.002903852;-0.003266972;-0.006852603;-0.005077927;-0.003149874;41.097;-0.816;-0.2654;434;1.8;39;-8.1;39;-3;11;44;1.5;2;7294;-404;2704;-28.2;8.6;32000;24700;14.4988;14.82174;-2.91;-0.02;0;-0.1;-0.1;-0.05;-0.09;-0.08;-0.1;-0.0995;0.0005;-0.0194;-0.6;-0.8;0.5;-0.688;3.033;-0.178;0.14;0.43;-412.88;741.22;10.8569;34.6371;-0.11;-0.12;-0.062;1.425;0.185
1.11.2015;38.96333333;38.74047619;37.95904762;35.03;39.62238095;29.60809524;38.97285714;37.89285714;40.82380952;40.87952381;40.0747619;35.59641191;38.73757242;45.30490131;44.04;150.7158813;0.38;12694.1;108.6;1396940;100.2643;100.8928;99.6738;5.1;2382;2296;1273;268500;22081;41.2;4.2;41.8;1172;272;0;1.55;1.0098;16.21;-3.36034632;-3.290606061;-3.131645022;-3.181125541;-3.099437229;-2.918874459;-2.850974026;-2.732272727;-2.643246753;0.23461039;-0.017965368;-0.055411255;0.431363636;0.085627706;-0.21512987;-0.172467532;-4.16;1.3;-0.007382752;-0.006130539;-0.002547726;0.010714196;0.006187915;0.000850414;0.002093515;-0.00094488;-0.00230009;-1.002;-1.4765;0.1429;296;0.4;31;-14.5;51;-14;9;23;1.4;-6;-2809;-3875;-3746;63.5;31.3;-53800;-65500;16.3277;12.06152;-1.32;0;0.1;0.28;0.19;0.21;0.22;0.19;0.11;2.5951;-0.0149;0.0207;0.3;-0.8;-8.5;0.401;1.544;-0.298;0.01;0.07;-1760.87;-1721.17;24.2534;52.7919;0.14;0.11;-0.383;1.495;0.219
